"filename", "language", "C++", "Python", "BibTeX", "LaTeX", "Log", "Markdown", "CUDA C++", "Typst", "XML", "HTML", "comment", "blank", "total"
"/home/lagranzhai/ojexercise/luogu/3976.cpp", "C++", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 147
"/home/lagranzhai/ojexercise/luogu/4017.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"/home/lagranzhai/ojexercise/luogu/4092.cpp", "C++", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 193
"/home/lagranzhai/ojexercise/luogu/4113.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 104
"/home/lagranzhai/ojexercise/luogu/4145.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
"/home/lagranzhai/ojexercise/luogu/4149.cpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 120
"/home/lagranzhai/ojexercise/luogu/4159.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 89
"/home/lagranzhai/ojexercise/luogu/4170.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 63
"/home/lagranzhai/ojexercise/luogu/4172.cpp", "C++", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 197
"/home/lagranzhai/ojexercise/luogu/4178.cpp", "C++", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 145
"/home/lagranzhai/ojexercise/luogu/4198.cpp", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 1, 127
"/home/lagranzhai/ojexercise/luogu/4219.cpp", "C++", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 128
"/home/lagranzhai/ojexercise/luogu/4238.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 90
"/home/lagranzhai/ojexercise/luogu/4281.cpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 90
"/home/lagranzhai/ojexercise/luogu/4305.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 43
"/home/lagranzhai/ojexercise/luogu/4310.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"/home/lagranzhai/ojexercise/luogu/4314.cpp", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 167
"/home/lagranzhai/ojexercise/luogu/4314std.cpp", "C++", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 130
"/home/lagranzhai/ojexercise/luogu/4315.cpp", "C++", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 281
"/home/lagranzhai/ojexercise/luogu/4319.cpp", "C++", 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 248
"/home/lagranzhai/ojexercise/luogu/4319gen.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 23
"/home/lagranzhai/ojexercise/luogu/4319std.cpp", "C++", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 209
"/home/lagranzhai/ojexercise/luogu/4381.cpp", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 126
"/home/lagranzhai/ojexercise/luogu/4391.cpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/home/lagranzhai/ojexercise/luogu/4427.cpp", "C++", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 153
"/home/lagranzhai/ojexercise/luogu/4513.cpp", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 111
"/home/lagranzhai/ojexercise/luogu/4514.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 2, 84
"/home/lagranzhai/ojexercise/luogu/4549.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"/home/lagranzhai/ojexercise/luogu/4556.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65
"/home/lagranzhai/ojexercise/luogu/4588.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 86
"/home/lagranzhai/ojexercise/luogu/4779.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53
"/home/lagranzhai/ojexercise/luogu/4779_new.cpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 61
"/home/lagranzhai/ojexercise/luogu/4782.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88
"/home/lagranzhai/ojexercise/luogu/4822.cpp", "C++", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 104
"/home/lagranzhai/ojexercise/luogu/4870.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"/home/lagranzhai/ojexercise/luogu/4926.cpp", "C++", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 103
"/home/lagranzhai/ojexercise/luogu/4933.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29
"/home/lagranzhai/ojexercise/luogu/5017.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 63
"/home/lagranzhai/ojexercise/luogu/5020.cpp", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 77
"/home/lagranzhai/ojexercise/luogu/5142.cpp", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 112
"/home/lagranzhai/ojexercise/luogu/5142/5142.cpp", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 112
"/home/lagranzhai/ojexercise/luogu/5188.cpp", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"/home/lagranzhai/ojexercise/luogu/5231.cpp", "C++", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 143
"/home/lagranzhai/ojexercise/luogu/5322.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 70
"/home/lagranzhai/ojexercise/luogu/5351.cpp", "C++", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 159
"/home/lagranzhai/ojexercise/luogu/5410.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/home/lagranzhai/ojexercise/luogu/5431.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34
"/home/lagranzhai/ojexercise/luogu/5490.cpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90
"/home/lagranzhai/ojexercise/luogu/5505.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51
"/home/lagranzhai/ojexercise/luogu/5564.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 42
"/home/lagranzhai/ojexercise/luogu/5649.cpp", "C++", 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 375
"/home/lagranzhai/ojexercise/luogu/5656.cpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 92
"/home/lagranzhai/ojexercise/luogu/5662.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 31
"/home/lagranzhai/ojexercise/luogu/5665.cpp", "C++", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 106
"/home/lagranzhai/ojexercise/luogu/5785.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 55
"/home/lagranzhai/ojexercise/luogu/5787.cpp", "C++", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 101
"/home/lagranzhai/ojexercise/luogu/5788.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"/home/lagranzhai/ojexercise/luogu/5858.cpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/home/lagranzhai/ojexercise/luogu/5960.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68
"/home/lagranzhai/ojexercise/luogu/6033.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"/home/lagranzhai/ojexercise/luogu/6136.cpp", "C++", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160
"/home/lagranzhai/ojexercise/luogu/6175.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
"/home/lagranzhai/ojexercise/luogu/6327.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 99
"/home/lagranzhai/ojexercise/luogu/6626.cpp", "C++", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 205
"/home/lagranzhai/ojexercise/luogu/6833.cpp", "C++", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 105
"/home/lagranzhai/ojexercise/luogu/6833_splay.cpp", "C++", 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 209
"/home/lagranzhai/ojexercise/luogu/6835.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 64
"/home/lagranzhai/ojexercise/luogu/6880.cpp", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 128
"/home/lagranzhai/ojexercise/luogu/7113.cpp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 95
"/home/lagranzhai/ojexercise/luogu/7115/7115.cpp", "C++", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 121
"/home/lagranzhai/ojexercise/luogu/7115/checker.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"/home/lagranzhai/ojexercise/luogu/7115/testlib.h", "C++", 3843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 841, 5011
"/home/lagranzhai/ojexercise/luogu/7706.cpp", "C++", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 145
"/home/lagranzhai/ojexercise/luogu/7910.cpp", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 1, 154
"/home/lagranzhai/ojexercise/luogu/7913.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 51
"/home/lagranzhai/ojexercise/luogu/7960.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 51
"/home/lagranzhai/ojexercise/luogu/8289.cpp", "C++", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 129
"/home/lagranzhai/ojexercise/luogu/8435.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68
"/home/lagranzhai/ojexercise/luogu/8436.cpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72
"/home/lagranzhai/ojexercise/luogu/8486.cpp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 69
"/home/lagranzhai/ojexercise/luogu/8563.cpp", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 119
"/home/lagranzhai/ojexercise/luogu/8593.cpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 77
"/home/lagranzhai/ojexercise/luogu/8594.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 42
"/home/lagranzhai/ojexercise/luogu/8818.cpp", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 92
"/home/lagranzhai/ojexercise/luogu/8863.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"/home/lagranzhai/ojexercise/luogu/8866.cpp", "C++", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 155
"/home/lagranzhai/ojexercise/luogu/9549.cpp", "C++", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 96
"/home/lagranzhai/ojexercise/luogu/9549std.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 106
"/home/lagranzhai/ojexercise/luogu/B3609.cpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75
"/home/lagranzhai/ojexercise/luogu/SP1043.cpp", "C++", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 91
"/home/lagranzhai/ojexercise/luogu/SP16549.cpp", "C++", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 151
"/home/lagranzhai/ojexercise/luogu/T224518.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"/home/lagranzhai/ojexercise/luogu/T266174.cpp", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/home/lagranzhai/ojexercise/luogu/T271869.cpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/lagranzhai/ojexercise/luogu/T292344.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/home/lagranzhai/ojexercise/luogu/T315128.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 57
"/home/lagranzhai/ojexercise/luogu/T324740.cpp", "C++", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 97
"/home/lagranzhai/ojexercise/luogu/T349090.cpp", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 116
"/home/lagranzhai/ojexercise/luogu/T352128.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 46
"/home/lagranzhai/ojexercise/luogu/T352146.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 56
"/home/lagranzhai/ojexercise/luogu/T352202.cpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 75
"/home/lagranzhai/ojexercise/luogu/T352203.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 52
"/home/lagranzhai/ojexercise/luogu/T355600.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 63
"/home/lagranzhai/ojexercise/luogu/T355601.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 52
"/home/lagranzhai/ojexercise/luogu/T355602.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/lagranzhai/ojexercise/luogu/T357624.cpp", "C++", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 187
"/home/lagranzhai/ojexercise/luogu/T357625.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 55
"/home/lagranzhai/ojexercise/luogu/T359321.cpp", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 112
"/home/lagranzhai/ojexercise/luogu/T359322.cpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 82
"/home/lagranzhai/ojexercise/luogu/T359323.cpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 82
"/home/lagranzhai/ojexercise/luogu/T359626.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 99
"/home/lagranzhai/ojexercise/luogu/T360097.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 61
"/home/lagranzhai/ojexercise/luogu/T360101.cpp", "C++", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 132
"/home/lagranzhai/ojexercise/luogu/T364841.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 73
"/home/lagranzhai/ojexercise/luogu/T364842.cpp", "C++", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 103
"/home/lagranzhai/ojexercise/luogu/T365450.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 74
"/home/lagranzhai/ojexercise/luogu/T365451.cpp", "C++", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 133
"/home/lagranzhai/ojexercise/luogu/T365455.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 71
"/home/lagranzhai/ojexercise/luogu/T367822.cpp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 69
"/home/lagranzhai/ojexercise/luogu/T367823.cpp", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 86
"/home/lagranzhai/ojexercise/luogu/T367825.cpp", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 91
"/home/lagranzhai/ojexercise/luogu/T367829.cpp", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 76
"/home/lagranzhai/ojexercise/luogu/T368960.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/home/lagranzhai/ojexercise/luogu/T369026.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 58
"/home/lagranzhai/ojexercise/luogu/U379635.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 44
"/home/lagranzhai/ojexercise/luogu/U389709.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 45
"/home/lagranzhai/ojexercise/luogu/U389711.cpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 43
"/home/lagranzhai/ojexercise/luogu/U391438.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59
"/home/lagranzhai/ojexercise/luogu/UVA11481/UVA11481.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52
"/home/lagranzhai/ojexercise/luogu/UVA1205.cpp", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 88
"/home/lagranzhai/ojexercise/luogu/UVA12299.cpp", "C++", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 107
"/home/lagranzhai/ojexercise/luogu/UVA12299/UVA12299.cpp", "C++", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 107
"/home/lagranzhai/ojexercise/luogu/Untitled-1.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36
"/home/lagranzhai/ojexercise/luogu/Untitled-2.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27
"/home/lagranzhai/ojexercise/luogu/boom/T367822.cpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 1, 79
"/home/lagranzhai/ojexercise/luogu/e.cpp", "C++", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 98
"/home/lagranzhai/ojexercise/luogu/gene.cpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/home/lagranzhai/ojexercise/luogu/move.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/lagranzhai/ojexercise/luogu/noipt2.cpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 82
"/home/lagranzhai/ojexercise/luogu/rrads.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 98
"/home/lagranzhai/ojexercise/luogu/sp3267.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 48
"/home/lagranzhai/ojexercise/luogu/t1.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 53
"/home/lagranzhai/ojexercise/luogu/t2.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 69
"/home/lagranzhai/ojexercise/luogu/t5.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 72
"/home/lagranzhai/ojexercise/luogu/t7.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/lagranzhai/ojexercise/luogu/tem.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 44
"/home/lagranzhai/ojexercise/luogu/tem1.cpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/lagranzhai/ojexercise/luogu/tempCodeRunnerFile.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"/home/lagranzhai/ojexercise/luogu/test.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 34
"/home/lagranzhai/ojexercise/luogu/tuseyouxi.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40
"/home/lagranzhai/ojexercise/luogu/uoj/622.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49
"/home/lagranzhai/ojexercise/luogu/uoj/622_new.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 73
"/home/lagranzhai/ojexercise/luogu/ygddt.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 63
"/home/lagranzhai/ojexercise/luogu/ygwdl.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 51
"/home/lagranzhai/ojexercise/luogu/zlg.cpp", "C++", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 139
"/home/lagranzhai/ojexercise/luogu/大样例/T364841.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 73
"/home/lagranzhai/ojexercise/luogu/未命名.cpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 82
"/home/lagranzhai/ojexercise/luogu/未命名2.cpp", "C++", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 138
"/home/lagranzhai/ojexercise/luogu/未命名3.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 43
"/home/lagranzhai/ojexercise/m1/result.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 11
"/home/lagranzhai/ojexercise/m1/result1.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 11
"/home/lagranzhai/ojexercise/m1/source/TJ-001/turing/tempCodeRunnerFile.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/lagranzhai/ojexercise/m1/source/TJ-001/turing/turing.cpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"/home/lagranzhai/ojexercise/m1/source/TJ-002/turing/turing.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/home/lagranzhai/ojexercise/m1/source/TJ-003/turing/turing.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/home/lagranzhai/ojexercise/m1/source/TJ-004/turing/turing.cpp", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/home/lagranzhai/ojexercise/m1/source/osy/turing/turing.cpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/home/lagranzhai/ojexercise/m1/source/wph/turing/turing.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/home/lagranzhai/ojexercise/m1/选手文件/TJ-001/turing/turing.cpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"/home/lagranzhai/ojexercise/m1/选手文件/TJ-003/turing/turing.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/home/lagranzhai/ojexercise/m2/csp2023/data/apple/Standard_CPlus.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63
"/home/lagranzhai/ojexercise/m2/csp2023/data/banana/Standard_CPlus.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/home/lagranzhai/ojexercise/m2/csp2023/data/climb/Standard_CPlus.cpp", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 85
"/home/lagranzhai/ojexercise/m2/csp2023/data/magic/Standard_CPlus.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00001/apple/apple.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 1, 67
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00001/banana/banana.cpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00001/climb/climb.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00001/magic/magic.cpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00002/apple/apple.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00002/banana/banana.cpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00002/magic/magic.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00007/apple/apple.cpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00007/banana/banana.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00007/climb/climb.cpp", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00007/magic/magic.cpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00014/apple/apple.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00014/banana/banana.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 111
"/home/lagranzhai/ojexercise/m2/csp2023/source/TJ-S00014/magic/magic.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
